Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,Field 9,Value 9,Units 9,Field 10,Value 10,Units 10,
Data,0,record,timestamp,"968191301",s,distance,"97.0",m,speed,"1.0",m/s,heart_rate,"103",bpm,cadence,"97",rpm,power,"150",watts,altitude,"30.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"30.0",m,Heart Rate,"103",bpm,
Data,0,record,timestamp,"968191302",s,distance,"98.0",m,speed,"1.0",m/s,heart_rate,"111",bpm,cadence,"98",rpm,power,"150",watts,altitude,"29.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"29.0",m,Heart Rate,"111",bpm,
Data,0,record,timestamp,"968191303",s,distance,"99.0",m,speed,"1.0",m/s,heart_rate,"119",bpm,cadence,"99",rpm,power,"150",watts,altitude,"28.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"28.0",m,Heart Rate,"119",bpm,
Data,0,record,timestamp,"968191304",s,distance,"100.0",m,speed,"1.0",m/s,heart_rate,"126",bpm,cadence,"100",rpm,power,"150",watts,altitude,"27.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"27.0",m,Heart Rate,"126",bpm,
Data,0,record,timestamp,"968191305",s,distance,"101.0",m,speed,"1.0",m/s,heart_rate,"134",bpm,cadence,"101",rpm,power,"150",watts,altitude,"26.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"26.0",m,Heart Rate,"134",bpm,
Data,0,record,timestamp,"968191306",s,distance,"102.0",m,speed,"1.0",m/s,heart_rate,"142",bpm,cadence,"102",rpm,power,"150",watts,altitude,"25.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"25.0",m,Heart Rate,"142",bpm,
Data,0,record,timestamp,"968191307",s,distance,"103.0",m,speed,"1.0",m/s,heart_rate,"150",bpm,cadence,"103",rpm,power,"150",watts,altitude,"24.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"24.0",m,Heart Rate,"150",bpm,
Data,0,record,timestamp,"968191308",s,distance,"104.0",m,speed,"1.0",m/s,heart_rate,"158",bpm,cadence,"104",rpm,power,"150",watts,altitude,"23.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"23.0",m,Heart Rate,"158",bpm,
Data,0,record,timestamp,"968191309",s,distance,"105.0",m,speed,"1.0",m/s,heart_rate,"166",bpm,cadence,"105",rpm,power,"150",watts,altitude,"22.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"22.0",m,Heart Rate,"166",bpm,
Data,0,record,timestamp,"968191310",s,distance,"106.0",m,speed,"1.0",m/s,heart_rate,"173",bpm,cadence,"106",rpm,power,"150",watts,altitude,"21.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"21.0",m,Heart Rate,"173",bpm,
Data,0,record,timestamp,"968191311",s,distance,"107.0",m,speed,"1.0",m/s,heart_rate,"181",bpm,cadence,"107",rpm,power,"150",watts,altitude,"20.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"20.0",m,Heart Rate,"181",bpm,
Data,0,record,timestamp,"968191312",s,distance,"108.0",m,speed,"1.0",m/s,heart_rate,"188",bpm,cadence,"108",rpm,power,"150",watts,altitude,"19.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"19.0",m,Heart Rate,"188",bpm,
Data,0,record,timestamp,"968191313",s,distance,"109.0",m,speed,"1.0",m/s,heart_rate,"195",bpm,cadence,"109",rpm,power,"150",watts,altitude,"18.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"18.0",m,Heart Rate,"195",bpm,
Data,0,record,timestamp,"968191314",s,distance,"110.0",m,speed,"1.0",m/s,heart_rate,"201",bpm,cadence,"110",rpm,power,"150",watts,altitude,"17.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"17.0",m,Heart Rate,"201",bpm,
Data,0,record,timestamp,"968191315",s,distance,"111.0",m,speed,"1.0",m/s,heart_rate,"207",bpm,cadence,"111",rpm,power,"150",watts,altitude,"16.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"16.0",m,Heart Rate,"207",bpm,
Data,0,record,timestamp,"968191316",s,distance,"112.0",m,speed,"1.0",m/s,heart_rate,"213",bpm,cadence,"112",rpm,power,"150",watts,altitude,"15.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"15.0",m,Heart Rate,"213",bpm,
Data,0,record,timestamp,"968191317",s,distance,"113.0",m,speed,"1.0",m/s,heart_rate,"219",bpm,cadence,"113",rpm,power,"150",watts,altitude,"14.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"14.0",m,Heart Rate,"219",bpm,
Data,0,record,timestamp,"968191318",s,distance,"114.0",m,speed,"1.0",m/s,heart_rate,"224",bpm,cadence,"114",rpm,power,"150",watts,altitude,"13.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"13.0",m,Heart Rate,"224",bpm,
Data,0,record,timestamp,"968191319",s,distance,"115.0",m,speed,"1.0",m/s,heart_rate,"229",bpm,cadence,"115",rpm,power,"150",watts,altitude,"12.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"12.0",m,Heart Rate,"229",bpm,
Data,0,record,timestamp,"968191320",s,distance,"116.0",m,speed,"1.0",m/s,heart_rate,"234",bpm,cadence,"116",rpm,power,"150",watts,altitude,"11.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"11.0",m,Heart Rate,"234",bpm,
Data,0,record,timestamp,"968191321",s,distance,"117.0",m,speed,"1.0",m/s,heart_rate,"238",bpm,cadence,"117",rpm,power,"150",watts,altitude,"10.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"10.0",m,Heart Rate,"238",bpm,
Data,0,record,timestamp,"968191322",s,distance,"118.0",m,speed,"1.0",m/s,heart_rate,"241",bpm,cadence,"118",rpm,power,"150",watts,altitude,"9.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"9.0",m,Heart Rate,"241",bpm,
Data,0,record,timestamp,"968191323",s,distance,"119.0",m,speed,"1.0",m/s,heart_rate,"245",bpm,cadence,"119",rpm,power,"150",watts,altitude,"8.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"8.0",m,Heart Rate,"245",bpm,
Data,0,record,timestamp,"968191324",s,distance,"120.0",m,speed,"1.0",m/s,heart_rate,"247",bpm,cadence,"120",rpm,power,"150",watts,altitude,"7.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"7.0",m,Heart Rate,"247",bpm,
Data,0,record,timestamp,"968191325",s,distance,"121.0",m,speed,"1.0",m/s,heart_rate,"250",bpm,cadence,"121",rpm,power,"150",watts,altitude,"6.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"6.0",m,Heart Rate,"250",bpm,
Data,0,record,timestamp,"968191326",s,distance,"122.0",m,speed,"1.0",m/s,heart_rate,"251",bpm,cadence,"122",rpm,power,"150",watts,altitude,"5.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"5.0",m,Heart Rate,"251",bpm,
Data,0,record,timestamp,"968191327",s,distance,"123.0",m,speed,"1.0",m/s,heart_rate,"252",bpm,cadence,"123",rpm,power,"150",watts,altitude,"4.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"4.0",m,Heart Rate,"252",bpm,
Data,0,record,timestamp,"968191328",s,distance,"124.0",m,speed,"1.0",m/s,heart_rate,"253",bpm,cadence,"124",rpm,power,"150",watts,altitude,"3.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"3.0",m,Heart Rate,"253",bpm,
Data,0,record,timestamp,"968191329",s,distance,"125.0",m,speed,"1.0",m/s,heart_rate,"254",bpm,cadence,"125",rpm,power,"150",watts,altitude,"2.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"2.0",m,Heart Rate,"254",bpm,
Data,0,record,timestamp,"968191330",s,distance,"126.0",m,speed,"1.0",m/s,heart_rate,"253",bpm,cadence,"126",rpm,power,"150",watts,altitude,"1.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"1.0",m,Heart Rate,"253",bpm,
Data,0,record,timestamp,"968191331",s,distance,"127.0",m,speed,"1.0",m/s,heart_rate,"252",bpm,cadence,"127",rpm,power,"250",watts,altitude,"0.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"0.0",m,Heart Rate,"252",bpm,
Data,0,record,timestamp,"968191332",s,distance,"128.0",m,speed,"1.0",m/s,heart_rate,"251",bpm,cadence,"128",rpm,power,"250",watts,altitude,"1.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"1.0",m,Heart Rate,"251",bpm,
Data,0,record,timestamp,"968191333",s,distance,"129.0",m,speed,"1.0",m/s,heart_rate,"250",bpm,cadence,"129",rpm,power,"250",watts,altitude,"2.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"2.0",m,Heart Rate,"250",bpm,
Data,0,record,timestamp,"968191334",s,distance,"130.0",m,speed,"1.0",m/s,heart_rate,"247",bpm,cadence,"130",rpm,power,"250",watts,altitude,"3.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"3.0",m,Heart Rate,"247",bpm,
Data,0,record,timestamp,"968191335",s,distance,"131.0",m,speed,"1.0",m/s,heart_rate,"245",bpm,cadence,"131",rpm,power,"250",watts,altitude,"4.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"4.0",m,Heart Rate,"245",bpm,
Data,0,record,timestamp,"968191336",s,distance,"132.0",m,speed,"1.0",m/s,heart_rate,"241",bpm,cadence,"132",rpm,power,"250",watts,altitude,"5.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"5.0",m,Heart Rate,"241",bpm,
Data,0,record,timestamp,"968191337",s,distance,"133.0",m,speed,"1.0",m/s,heart_rate,"238",bpm,cadence,"133",rpm,power,"250",watts,altitude,"6.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"6.0",m,Heart Rate,"238",bpm,
Data,0,record,timestamp,"968191338",s,distance,"134.0",m,speed,"1.0",m/s,heart_rate,"234",bpm,cadence,"134",rpm,power,"250",watts,altitude,"7.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"7.0",m,Heart Rate,"234",bpm,
Data,0,record,timestamp,"968191339",s,distance,"135.0",m,speed,"1.0",m/s,heart_rate,"229",bpm,cadence,"135",rpm,power,"250",watts,altitude,"8.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"8.0",m,Heart Rate,"229",bpm,
Data,0,record,timestamp,"968191340",s,distance,"136.0",m,speed,"1.0",m/s,heart_rate,"224",bpm,cadence,"136",rpm,power,"250",watts,altitude,"9.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"9.0",m,Heart Rate,"224",bpm,
Data,0,record,timestamp,"968191341",s,distance,"137.0",m,speed,"1.0",m/s,heart_rate,"219",bpm,cadence,"137",rpm,power,"250",watts,altitude,"10.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"10.0",m,Heart Rate,"219",bpm,
Data,0,record,timestamp,"968191342",s,distance,"138.0",m,speed,"1.0",m/s,heart_rate,"213",bpm,cadence,"138",rpm,power,"250",watts,altitude,"11.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"11.0",m,Heart Rate,"213",bpm,
Data,0,record,timestamp,"968191343",s,distance,"139.0",m,speed,"1.0",m/s,heart_rate,"207",bpm,cadence,"139",rpm,power,"250",watts,altitude,"12.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"12.0",m,Heart Rate,"207",bpm,
Data,0,record,timestamp,"968191344",s,distance,"140.0",m,speed,"1.0",m/s,heart_rate,"201",bpm,cadence,"140",rpm,power,"250",watts,altitude,"13.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"13.0",m,Heart Rate,"201",bpm,
Data,0,record,timestamp,"968191345",s,distance,"141.0",m,speed,"1.0",m/s,heart_rate,"195",bpm,cadence,"141",rpm,power,"250",watts,altitude,"14.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"14.0",m,Heart Rate,"195",bpm,
Data,0,record,timestamp,"968191346",s,distance,"142.0",m,speed,"1.0",m/s,heart_rate,"188",bpm,cadence,"142",rpm,power,"250",watts,altitude,"15.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"15.0",m,Heart Rate,"188",bpm,
Data,0,record,timestamp,"968191347",s,distance,"143.0",m,speed,"1.0",m/s,heart_rate,"181",bpm,cadence,"143",rpm,power,"250",watts,altitude,"16.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"16.0",m,Heart Rate,"181",bpm,
Data,0,record,timestamp,"968191348",s,distance,"144.0",m,speed,"1.0",m/s,heart_rate,"173",bpm,cadence,"144",rpm,power,"250",watts,altitude,"17.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"17.0",m,Heart Rate,"173",bpm,
Data,0,record,timestamp,"968191349",s,distance,"145.0",m,speed,"1.0",m/s,heart_rate,"166",bpm,cadence,"145",rpm,power,"250",watts,altitude,"18.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"18.0",m,Heart Rate,"166",bpm,
Data,0,record,timestamp,"968191350",s,distance,"146.0",m,speed,"1.0",m/s,heart_rate,"158",bpm,cadence,"146",rpm,power,"250",watts,altitude,"19.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"19.0",m,Heart Rate,"158",bpm,
Data,0,record,timestamp,"968191351",s,distance,"147.0",m,speed,"1.0",m/s,heart_rate,"150",bpm,cadence,"147",rpm,power,"250",watts,altitude,"20.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"20.0",m,Heart Rate,"150",bpm,
Data,0,record,timestamp,"968191352",s,distance,"148.0",m,speed,"1.0",m/s,heart_rate,"142",bpm,cadence,"148",rpm,power,"250",watts,altitude,"21.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"21.0",m,Heart Rate,"142",bpm,
Data,0,record,timestamp,"968191353",s,distance,"149.0",m,speed,"1.0",m/s,heart_rate,"134",bpm,cadence,"149",rpm,power,"250",watts,altitude,"22.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"22.0",m,Heart Rate,"134",bpm,
Data,0,record,timestamp,"968191354",s,distance,"150.0",m,speed,"1.0",m/s,heart_rate,"127",bpm,cadence,"150",rpm,power,"250",watts,altitude,"23.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"23.0",m,Heart Rate,"127",bpm,
Data,0,record,timestamp,"968191355",s,distance,"151.0",m,speed,"1.0",m/s,heart_rate,"119",bpm,cadence,"151",rpm,power,"250",watts,altitude,"24.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"24.0",m,Heart Rate,"119",bpm,
Data,0,record,timestamp,"968191356",s,distance,"152.0",m,speed,"1.0",m/s,heart_rate,"111",bpm,cadence,"152",rpm,power,"250",watts,altitude,"25.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"25.0",m,Heart Rate,"111",bpm,
Data,0,record,timestamp,"968191357",s,distance,"153.0",m,speed,"1.0",m/s,heart_rate,"103",bpm,cadence,"153",rpm,power,"250",watts,altitude,"26.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"26.0",m,Heart Rate,"103",bpm,
Data,0,record,timestamp,"968191358",s,distance,"154.0",m,speed,"1.0",m/s,heart_rate,"95",bpm,cadence,"154",rpm,power,"250",watts,altitude,"27.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"27.0",m,Heart Rate,"95",bpm,
Data,0,record,timestamp,"968191359",s,distance,"155.0",m,speed,"1.0",m/s,heart_rate,"87",bpm,cadence,"155",rpm,power,"250",watts,altitude,"28.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"28.0",m,Heart Rate,"87",bpm,
Data,0,record,timestamp,"968191360",s,distance,"156.0",m,speed,"1.0",m/s,heart_rate,"80",bpm,cadence,"156",rpm,power,"250",watts,altitude,"29.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"29.0",m,Heart Rate,"80",bpm,
Data,0,record,timestamp,"968191361",s,distance,"157.0",m,speed,"1.0",m/s,heart_rate,"72",bpm,cadence,"157",rpm,power,"250",watts,altitude,"30.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"30.0",m,Heart Rate,"72",bpm,
Data,0,record,timestamp,"968191362",s,distance,"158.0",m,speed,"1.0",m/s,heart_rate,"65",bpm,cadence,"158",rpm,power,"250",watts,altitude,"31.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"31.0",m,Heart Rate,"65",bpm,
Data,0,record,timestamp,"968191363",s,distance,"159.0",m,speed,"1.0",m/s,heart_rate,"58",bpm,cadence,"159",rpm,power,"250",watts,altitude,"32.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"32.0",m,Heart Rate,"58",bpm,
Data,0,record,timestamp,"968191364",s,distance,"160.0",m,speed,"1.0",m/s,heart_rate,"52",bpm,cadence,"160",rpm,power,"250",watts,altitude,"33.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"33.0",m,Heart Rate,"52",bpm,
Data,0,record,timestamp,"968191365",s,distance,"161.0",m,speed,"1.0",m/s,heart_rate,"46",bpm,cadence,"161",rpm,power,"250",watts,altitude,"34.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"34.0",m,Heart Rate,"46",bpm,
Data,0,record,timestamp,"968191366",s,distance,"162.0",m,speed,"1.0",m/s,heart_rate,"40",bpm,cadence,"162",rpm,power,"250",watts,altitude,"35.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"35.0",m,Heart Rate,"40",bpm,
Data,0,record,timestamp,"968191367",s,distance,"163.0",m,speed,"1.0",m/s,heart_rate,"34",bpm,cadence,"163",rpm,power,"250",watts,altitude,"36.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"36.0",m,Heart Rate,"34",bpm,
Data,0,record,timestamp,"968191368",s,distance,"164.0",m,speed,"1.0",m/s,heart_rate,"29",bpm,cadence,"164",rpm,power,"250",watts,altitude,"37.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"37.0",m,Heart Rate,"29",bpm,
Data,0,record,timestamp,"968191369",s,distance,"165.0",m,speed,"1.0",m/s,heart_rate,"24",bpm,cadence,"165",rpm,power,"250",watts,altitude,"38.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"38.0",m,Heart Rate,"24",bpm,
Data,0,record,timestamp,"968191370",s,distance,"166.0",m,speed,"1.0",m/s,heart_rate,"19",bpm,cadence,"166",rpm,power,"250",watts,altitude,"39.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"39.0",m,Heart Rate,"19",bpm,
Data,0,record,timestamp,"968191371",s,distance,"167.0",m,speed,"1.0",m/s,heart_rate,"15",bpm,cadence,"167",rpm,power,"250",watts,altitude,"40.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"40.0",m,Heart Rate,"15",bpm,
Data,0,record,timestamp,"968191372",s,distance,"168.0",m,speed,"1.0",m/s,heart_rate,"12",bpm,cadence,"168",rpm,power,"250",watts,altitude,"41.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"41.0",m,Heart Rate,"12",bpm,
Data,0,record,timestamp,"968191373",s,distance,"169.0",m,speed,"1.0",m/s,heart_rate,"8",bpm,cadence,"169",rpm,power,"250",watts,altitude,"42.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"42.0",m,Heart Rate,"8",bpm,
Data,0,record,timestamp,"968191374",s,distance,"170.0",m,speed,"1.0",m/s,heart_rate,"6",bpm,cadence,"170",rpm,power,"250",watts,altitude,"43.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"43.0",m,Heart Rate,"6",bpm,
Data,0,record,timestamp,"968191375",s,distance,"171.0",m,speed,"1.0",m/s,heart_rate,"3",bpm,cadence,"171",rpm,power,"250",watts,altitude,"44.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"44.0",m,Heart Rate,"3",bpm,
Data,0,record,timestamp,"968191376",s,distance,"172.0",m,speed,"1.0",m/s,heart_rate,"2",bpm,cadence,"172",rpm,power,"250",watts,altitude,"45.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"45.0",m,Heart Rate,"2",bpm,
Data,0,record,timestamp,"968191377",s,distance,"173.0",m,speed,"1.0",m/s,heart_rate,"1",bpm,cadence,"173",rpm,power,"250",watts,altitude,"46.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"46.0",m,Heart Rate,"1",bpm,
Data,0,record,timestamp,"968191378",s,distance,"174.0",m,speed,"1.0",m/s,heart_rate,"0",bpm,cadence,"174",rpm,power,"250",watts,altitude,"47.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"47.0",m,Heart Rate,"0",bpm,
Data,0,record,timestamp,"968191379",s,distance,"175.0",m,speed,"1.0",m/s,heart_rate,"0",bpm,cadence,"175",rpm,power,"250",watts,altitude,"48.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"48.0",m,Heart Rate,"0",bpm,
Data,0,record,timestamp,"968191380",s,distance,"176.0",m,speed,"1.0",m/s,heart_rate,"0",bpm,cadence,"176",rpm,power,"250",watts,altitude,"49.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"49.0",m,Heart Rate,"0",bpm,
Data,0,record,timestamp,"968191381",s,distance,"177.0",m,speed,"1.0",m/s,heart_rate,"1",bpm,cadence,"177",rpm,power,"250",watts,altitude,"50.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"50.0",m,Heart Rate,"1",bpm,
Data,0,record,timestamp,"968191382",s,distance,"178.0",m,speed,"1.0",m/s,heart_rate,"2",bpm,cadence,"178",rpm,power,"250",watts,altitude,"51.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"51.0",m,Heart Rate,"2",bpm,
Data,0,record,timestamp,"968191383",s,distance,"179.0",m,speed,"1.0",m/s,heart_rate,"3",bpm,cadence,"179",rpm,power,"250",watts,altitude,"52.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"52.0",m,Heart Rate,"3",bpm,
Data,0,record,timestamp,"968191384",s,distance,"180.0",m,speed,"1.0",m/s,heart_rate,"6",bpm,cadence,"180",rpm,power,"250",watts,altitude,"53.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"53.0",m,Heart Rate,"6",bpm,
Data,0,record,timestamp,"968191385",s,distance,"181.0",m,speed,"1.0",m/s,heart_rate,"8",bpm,cadence,"181",rpm,power,"250",watts,altitude,"54.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"54.0",m,Heart Rate,"8",bpm,
Data,0,record,timestamp,"968191386",s,distance,"182.0",m,speed,"1.0",m/s,heart_rate,"12",bpm,cadence,"182",rpm,power,"250",watts,altitude,"55.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"55.0",m,Heart Rate,"12",bpm,
Data,0,record,timestamp,"968191387",s,distance,"183.0",m,speed,"1.0",m/s,heart_rate,"15",bpm,cadence,"183",rpm,power,"250",watts,altitude,"56.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"56.0",m,Heart Rate,"15",bpm,
Data,0,record,timestamp,"968191388",s,distance,"184.0",m,speed,"1.0",m/s,heart_rate,"19",bpm,cadence,"184",rpm,power,"250",watts,altitude,"57.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"57.0",m,Heart Rate,"19",bpm,
Data,0,record,timestamp,"968191389",s,distance,"185.0",m,speed,"1.0",m/s,heart_rate,"24",bpm,cadence,"185",rpm,power,"250",watts,altitude,"58.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"58.0",m,Heart Rate,"24",bpm,
Data,0,record,timestamp,"968191390",s,distance,"186.0",m,speed,"1.0",m/s,heart_rate,"29",bpm,cadence,"186",rpm,power,"250",watts,altitude,"59.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"59.0",m,Heart Rate,"29",bpm,
Data,0,record,timestamp,"968191391",s,distance,"187.0",m,speed,"1.0",m/s,heart_rate,"34",bpm,cadence,"187",rpm,power,"250",watts,altitude,"60.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"60.0",m,Heart Rate,"34",bpm,
Data,0,record,timestamp,"968191392",s,distance,"188.0",m,speed,"1.0",m/s,heart_rate,"40",bpm,cadence,"188",rpm,power,"250",watts,altitude,"61.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"61.0",m,Heart Rate,"40",bpm,
Data,0,record,timestamp,"968191393",s,distance,"189.0",m,speed,"1.0",m/s,heart_rate,"46",bpm,cadence,"189",rpm,power,"250",watts,altitude,"62.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"62.0",m,Heart Rate,"46",bpm,
Data,0,record,timestamp,"968191394",s,distance,"190.0",m,speed,"1.0",m/s,heart_rate,"52",bpm,cadence,"190",rpm,power,"250",watts,altitude,"63.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"63.0",m,Heart Rate,"52",bpm,
Data,0,record,timestamp,"968191395",s,distance,"191.0",m,speed,"1.0",m/s,heart_rate,"58",bpm,cadence,"191",rpm,power,"250",watts,altitude,"64.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"64.0",m,Heart Rate,"58",bpm,
Data,0,record,timestamp,"968191396",s,distance,"192.0",m,speed,"1.0",m/s,heart_rate,"65",bpm,cadence,"192",rpm,power,"250",watts,altitude,"65.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"65.0",m,Heart Rate,"65",bpm,
Data,0,record,timestamp,"968191397",s,distance,"193.0",m,speed,"1.0",m/s,heart_rate,"72",bpm,cadence,"193",rpm,power,"250",watts,altitude,"66.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"66.0",m,Heart Rate,"72",bpm,
Data,0,record,timestamp,"968191398",s,distance,"194.0",m,speed,"1.0",m/s,heart_rate,"80",bpm,cadence,"194",rpm,power,"250",watts,altitude,"67.0",m,enhanced_speed,"1.0",m/s,enhanced_altitude,"67.0",m,Heart Rate,"80",bpm,
